venta_id,fecha_envio,fecha_entrega,costo_envio,transportista,estado
6001,2023-08-28,2023-09-01,15.32,Seur,Entregado
6004,2024-03-23,2024-03-28,9.53,Seur,Entregado
6005,2024-04-06,2024-04-09,13.25,DHL,Entregado
6006,2024-04-21,2024-04-24,15.9,DHL,Incidencia
6007,2024-03-07,2024-03-08,18.65,MRW,Entregado
6009,2023-02-08,2023-02-09,4.09,DHL,Entregado
6011,2024-03-06,2024-03-10,18.79,Correos,Entregado
6013,2023-04-11,2023-04-12,6.03,DHL,Entregado
6014,2023-11-18,2023-11-19,13.37,Correos,En tránsito
6016,2024-12-10,2024-12-13,11.37,DHL,Incidencia
6018,2023-04-02,2023-04-07,8.85,DHL,Entregado
6020,2024-03-23,2024-03-24,12.91,MRW,Entregado
6021,2024-12-27,2024-12-28,12.88,GLS,Entregado
6022,2024-10-22,2024-10-24,19.08,MRW,Entregado
6027,2023-03-11,2023-03-15,8.75,DHL,Entregado
6028,2024-09-23,2024-09-25,9.0,Correos,En tránsito
6029,2023-10-31,2023-11-05,16.63,MRW,Entregado
6030,2024-02-24,2024-02-29,4.71,GLS,Incidencia
6031,2024-06-18,2024-06-23,5.88,GLS,Entregado
6032,2023-03-13,2023-03-18,12.85,Correos,Entregado
6033,2023-08-06,2023-08-07,11.78,DHL,Entregado
6034,2023-11-23,2023-11-26,10.9,GLS,Incidencia
6035,2023-09-26,2023-09-30,11.09,MRW,Entregado
6036,2024-06-06,2024-06-10,15.8,MRW,Entregado
6037,2023-01-09,2023-01-13,6.94,Correos,Entregado
6038,2023-03-24,2023-03-29,5.5,Seur,Incidencia
6041,2023-11-16,2023-11-21,11.68,MRW,Incidencia
6042,2024-01-05,2024-01-09,5.88,Correos,Incidencia
6043,2024-06-25,2024-06-26,12.63,Seur,Entregado
6045,2023-03-19,2023-03-21,15.61,Seur,Entregado
6046,2024-11-21,2024-11-23,9.51,Correos,Entregado
6047,2023-10-27,2023-10-29,4.1,MRW,En tránsito
6048,2024-06-16,2024-06-18,16.82,MRW,En tránsito
6049,2023-12-05,2023-12-10,6.3,Seur,En tránsito
6050,2024-07-13,2024-07-16,7.58,Seur,Entregado
6051,2023-11-26,2023-11-29,14.72,DHL,Entregado
6053,2024-12-11,2024-12-12,4.49,Seur,Entregado
6054,2023-02-08,2023-02-10,7.27,MRW,Entregado
6055,2024-08-05,2024-08-09,18.25,MRW,Entregado
6056,2024-05-21,2024-05-22,10.96,MRW,Incidencia
6057,2024-04-04,2024-04-08,4.2,DHL,Incidencia
6058,2024-10-18,2024-10-22,10.21,MRW,Entregado
6059,2024-10-24,2024-10-26,7.88,Seur,Incidencia
6062,2024-09-24,2024-09-28,9.4,Correos,Entregado
6063,2024-10-06,2024-10-11,17.94,DHL,En tránsito
6064,2024-11-02,2024-11-07,12.3,MRW,Entregado
6065,2023-08-15,2023-08-20,8.55,Correos,Incidencia
6066,2024-05-17,2024-05-19,16.55,GLS,En tránsito
6067,2024-03-26,2024-03-27,9.73,MRW,Entregado
6068,2023-04-23,2023-04-26,9.59,DHL,Entregado
6070,2023-06-22,2023-06-26,17.52,Correos,Entregado
6072,2024-12-07,2024-12-10,13.37,MRW,Incidencia
6073,2023-06-21,2023-06-25,14.67,MRW,Entregado
6075,2024-12-27,2024-12-30,8.07,Correos,Entregado
6076,2024-12-22,2024-12-24,12.31,Correos,Entregado
6077,2023-11-25,2023-11-28,7.12,GLS,Entregado
6078,2024-10-20,2024-10-25,18.5,GLS,Entregado
6079,2024-11-28,2024-11-30,9.09,Correos,En tránsito
6081,2023-11-24,2023-11-27,12.6,Correos,Entregado
6083,2023-09-29,2023-10-02,9.09,GLS,Entregado
6084,2023-07-31,2023-08-04,9.61,Seur,Entregado
6085,2023-04-07,2023-04-10,19.4,Correos,Entregado
6086,2024-05-14,2024-05-17,8.59,DHL,En tránsito
6087,2024-01-16,2024-01-21,11.02,GLS,Entregado
6089,2023-03-14,2023-03-17,14.2,GLS,Incidencia
6090,2023-01-31,2023-02-03,16.29,MRW,Entregado
6091,2024-12-10,2024-12-11,13.66,GLS,Entregado
6093,2023-05-01,2023-05-05,6.02,GLS,Incidencia
6094,2023-04-05,2023-04-08,17.93,Correos,En tránsito
6095,2023-03-03,2023-03-06,16.45,MRW,En tránsito
6096,2024-02-06,2024-02-09,6.23,DHL,Entregado
6097,2023-09-13,2023-09-15,19.52,MRW,En tránsito
6098,2024-08-28,2024-09-01,5.88,Seur,Entregado
6099,2023-11-15,2023-11-18,14.92,Seur,Incidencia
6100,2023-02-22,2023-02-23,8.12,MRW,Entregado
6102,2023-11-07,2023-11-09,5.27,Correos,En tránsito
6104,2024-06-02,2024-06-05,14.33,Correos,Entregado
6105,2023-11-30,2023-12-02,17.72,GLS,En tránsito
6106,2023-01-04,2023-01-06,3.96,GLS,Incidencia
6107,2023-05-15,2023-05-17,5.97,DHL,Entregado
6108,2023-11-30,2023-12-01,9.92,MRW,Entregado
6109,2024-01-13,2024-01-18,8.53,Seur,Entregado
6110,2024-03-07,2024-03-09,5.46,Seur,En tránsito
6111,2023-05-23,2023-05-24,7.83,MRW,Incidencia
6112,2023-05-28,2023-05-31,15.7,Correos,Entregado
6114,2024-07-01,2024-07-05,8.29,GLS,Entregado
6116,2023-06-14,2023-06-17,17.58,DHL,Entregado
6117,2023-02-20,2023-02-24,12.81,DHL,Entregado
6119,2024-03-29,2024-03-31,10.3,MRW,Entregado
6120,2024-03-06,2024-03-11,15.9,DHL,Entregado
6123,2023-04-23,2023-04-26,11.15,GLS,Entregado
6125,2023-09-10,2023-09-14,14.4,DHL,Entregado
6126,2024-11-19,2024-11-21,16.28,GLS,Entregado
6127,2024-07-16,2024-07-18,14.46,Correos,Entregado
6128,2023-10-02,2023-10-06,12.53,MRW,En tránsito
6129,2023-02-20,2023-02-23,12.41,Correos,Entregado
6130,2024-04-27,2024-04-29,17.31,MRW,Entregado
6131,2023-09-17,2023-09-21,19.59,Correos,Incidencia
6133,2023-11-30,2023-12-01,19.12,Correos,En tránsito
6134,2023-07-16,2023-07-21,5.87,DHL,Entregado
6136,2024-08-05,2024-08-09,10.06,MRW,Entregado
6138,2023-02-06,2023-02-10,7.91,Seur,Incidencia
6140,2023-08-05,2023-08-10,4.43,Seur,Entregado
6141,2023-10-27,2023-10-28,17.27,Correos,Entregado
6142,2024-03-20,2024-03-22,15.57,Seur,Entregado
6143,2023-07-23,2023-07-26,3.2,Correos,En tránsito
6144,2024-10-01,2024-10-03,3.74,DHL,Entregado
6146,2023-02-07,2023-02-12,17.09,MRW,En tránsito
6147,2023-12-29,2023-12-31,3.56,Seur,Incidencia
6148,2023-11-28,2023-11-29,10.28,GLS,Entregado
6149,2024-02-17,2024-02-19,8.86,Correos,Entregado
6150,2024-02-29,2024-03-04,10.19,MRW,Entregado
6152,2023-09-22,2023-09-25,18.93,Seur,Incidencia
6153,2023-07-26,2023-07-30,13.19,Seur,Incidencia
6154,2023-06-21,2023-06-23,5.15,Seur,Entregado
6155,2023-01-10,2023-01-13,7.67,GLS,En tránsito
6156,2024-12-15,2024-12-20,16.38,Seur,Entregado
6157,2023-12-17,2023-12-22,19.94,Seur,Entregado
6158,2024-06-27,2024-06-29,18.24,GLS,Entregado
6159,2023-04-16,2023-04-21,10.62,MRW,En tránsito
6160,2023-08-20,2023-08-21,9.0,MRW,Entregado
6164,2023-07-16,2023-07-20,13.29,Correos,Incidencia
6165,2023-02-14,2023-02-19,9.3,DHL,Incidencia
6166,2023-01-16,2023-01-19,18.66,MRW,En tránsito
6167,2024-08-14,2024-08-17,10.86,Correos,Incidencia
6168,2023-03-23,2023-03-24,14.87,Seur,Entregado
6170,2023-09-11,2023-09-13,8.53,MRW,Entregado
6171,2024-03-05,2024-03-09,16.43,MRW,En tránsito
6173,2024-11-17,2024-11-18,7.43,Correos,Entregado
6174,2024-10-29,2024-10-31,5.75,MRW,Incidencia
6177,2024-09-28,2024-10-02,5.33,MRW,Entregado
6178,2023-04-01,2023-04-02,13.16,Seur,Entregado
6179,2023-07-30,2023-07-31,10.44,Seur,En tránsito
6180,2024-11-25,2024-11-26,7.59,DHL,Entregado
6181,2024-05-25,2024-05-29,15.69,DHL,Entregado
6182,2023-05-06,2023-05-09,3.53,MRW,Incidencia
6183,2023-09-26,2023-10-01,6.36,GLS,Entregado
6184,2023-02-12,2023-02-14,10.11,Seur,Entregado
6186,2024-05-14,2024-05-16,3.99,GLS,Entregado
6187,2023-01-12,2023-01-15,6.22,Seur,Entregado
6188,2024-08-05,2024-08-10,19.67,Correos,Incidencia
6189,2023-08-21,2023-08-25,4.47,Seur,Entregado
6190,2023-04-23,2023-04-28,11.26,DHL,Entregado
6191,2023-01-22,2023-01-25,6.32,Correos,Entregado
6192,2023-07-16,2023-07-18,13.42,MRW,Entregado
6193,2024-06-15,2024-06-18,11.59,DHL,Incidencia
6196,2024-06-12,2024-06-13,10.1,MRW,Incidencia
6197,2023-04-20,2023-04-22,6.63,MRW,Entregado
6198,2024-02-26,2024-02-27,5.58,DHL,Entregado
6199,2024-05-12,2024-05-15,18.81,DHL,Entregado
6200,2023-06-10,2023-06-14,2.92,MRW,Entregado
6204,2023-06-20,2023-06-25,18.1,DHL,En tránsito
6206,2023-10-12,2023-10-16,16.11,MRW,En tránsito
6207,2023-01-09,2023-01-14,8.08,Seur,Incidencia
6208,2023-02-22,2023-02-27,17.78,Correos,Entregado
6209,2023-10-07,2023-10-10,17.79,DHL,En tránsito
6210,2023-12-04,2023-12-05,8.77,Seur,Entregado
6211,2023-12-08,2023-12-09,7.28,Seur,Entregado
6212,2024-12-17,2024-12-20,14.02,GLS,Entregado
6213,2024-08-31,2024-09-03,8.17,Seur,Entregado
6215,2024-12-29,2025-01-01,16.28,Correos,Incidencia
6216,2023-10-16,2023-10-18,6.84,DHL,Incidencia
6217,2024-01-13,2024-01-14,13.68,MRW,Incidencia
6218,2023-07-04,2023-07-07,19.47,Seur,Incidencia
6220,2023-06-01,2023-06-03,4.2,Correos,Entregado
6221,2024-09-17,2024-09-21,17.06,Correos,Entregado
6222,2023-12-26,2023-12-29,9.06,MRW,Incidencia
6223,2023-02-13,2023-02-14,15.91,Seur,Incidencia
6225,2023-01-04,2023-01-06,2.74,Seur,Entregado
6226,2023-04-11,2023-04-14,5.12,Seur,En tránsito
6227,2024-03-13,2024-03-14,18.3,Seur,En tránsito
6228,2023-11-16,2023-11-21,8.59,Correos,Entregado
6229,2023-11-20,2023-11-23,3.5,Correos,Entregado
6230,2024-09-27,2024-09-30,17.27,DHL,Entregado
6231,2024-02-11,2024-02-14,3.87,MRW,Incidencia
6232,2024-08-04,2024-08-05,13.36,Correos,Entregado
6233,2023-05-12,2023-05-17,3.48,Correos,Incidencia
6234,2023-02-06,2023-02-07,4.29,Correos,Entregado
6235,2024-02-25,2024-02-29,9.13,GLS,En tránsito
6236,2024-10-07,2024-10-09,14.95,GLS,Entregado
6237,2023-09-21,2023-09-25,15.19,DHL,Entregado
6238,2023-03-29,2023-04-01,15.48,Seur,Entregado
6240,2023-12-30,2024-01-04,3.2,DHL,Entregado
6241,2023-04-28,2023-05-03,9.17,Correos,En tránsito
6242,2023-09-25,2023-09-27,7.12,Seur,En tránsito
6243,2023-09-24,2023-09-29,12.53,MRW,Incidencia
6244,2023-12-05,2023-12-10,7.59,GLS,Entregado
6245,2024-06-28,2024-07-03,5.92,Correos,Entregado
6246,2023-06-25,2023-06-28,6.06,Seur,Entregado
6247,2023-09-26,2023-09-30,7.14,Seur,Entregado
6248,2023-10-08,2023-10-09,10.75,DHL,Entregado
6250,2023-05-29,2023-05-31,11.24,GLS,Entregado
6251,2023-03-19,2023-03-21,16.15,Seur,Incidencia
6256,2023-07-03,2023-07-06,4.29,GLS,Entregado
6259,2024-08-02,2024-08-06,3.75,GLS,En tránsito
6260,2024-04-09,2024-04-13,16.0,Seur,En tránsito
6261,2024-10-25,2024-10-27,7.35,Correos,Incidencia
6264,2024-06-17,2024-06-18,15.78,GLS,Entregado
6265,2023-01-26,2023-01-31,15.87,MRW,Entregado
6266,2024-05-27,2024-05-30,15.0,Correos,En tránsito
6267,2023-03-30,2023-03-31,11.28,Correos,Entregado
6268,2023-02-07,2023-02-12,8.93,DHL,Entregado
6270,2024-04-06,2024-04-07,4.51,Correos,En tránsito
6271,2023-01-31,2023-02-03,2.81,Correos,Incidencia
6272,2023-02-22,2023-02-23,14.92,Correos,Entregado
6273,2024-07-05,2024-07-06,6.88,DHL,En tránsito
6274,2023-04-07,2023-04-10,11.91,Correos,Entregado
6276,2024-02-13,2024-02-16,5.64,Correos,Entregado
6277,2023-03-29,2023-04-01,17.12,Seur,En tránsito
6278,2024-08-19,2024-08-23,4.52,Seur,Entregado
6279,2023-07-15,2023-07-18,5.79,Correos,Entregado
6280,2024-05-22,2024-05-26,19.55,Correos,Incidencia
6282,2024-09-11,2024-09-15,19.77,GLS,Entregado
6283,2024-04-12,2024-04-14,5.03,MRW,Entregado
6284,2024-11-04,2024-11-06,4.8,Correos,Incidencia
6285,2024-09-16,2024-09-18,13.81,Correos,Incidencia
6288,2023-10-19,2023-10-23,5.85,Seur,Incidencia
6289,2024-02-26,2024-03-01,4.45,MRW,Incidencia
6290,2024-05-27,2024-05-29,3.07,DHL,Incidencia
6292,2023-06-24,2023-06-27,17.03,MRW,En tránsito
6293,2024-06-24,2024-06-29,6.96,Seur,Entregado
6294,2024-08-17,2024-08-18,6.62,Seur,Incidencia
6295,2024-03-24,2024-03-25,11.61,Seur,Incidencia
6297,2024-06-06,2024-06-08,3.52,GLS,En tránsito
6300,2024-09-30,2024-10-05,6.77,MRW,Entregado
6301,2023-10-15,2023-10-19,15.71,DHL,Entregado
6302,2023-12-22,2023-12-26,4.25,Correos,En tránsito
6304,2023-04-22,2023-04-26,11.36,Correos,En tránsito
6306,2023-04-03,2023-04-05,16.59,GLS,Entregado
6307,2023-01-20,2023-01-21,10.21,MRW,Incidencia
6308,2024-07-01,2024-07-05,7.35,MRW,En tránsito
6309,2024-08-22,2024-08-24,12.06,GLS,Entregado
6310,2024-08-09,2024-08-14,9.57,Seur,Entregado
6313,2024-07-19,2024-07-20,9.3,GLS,Entregado
6314,2023-02-07,2023-02-09,9.51,GLS,Entregado
6316,2024-08-29,2024-08-31,12.54,GLS,Entregado
6320,2024-12-07,2024-12-08,12.31,DHL,En tránsito
6321,2024-05-27,2024-06-01,14.06,GLS,En tránsito
6323,2023-02-02,2023-02-03,10.69,DHL,Entregado
6324,2024-05-06,2024-05-10,14.18,MRW,Entregado
6326,2024-01-20,2024-01-21,13.82,GLS,Incidencia
6327,2024-08-01,2024-08-06,10.47,DHL,Incidencia
6328,2023-08-03,2023-08-05,11.44,Correos,En tránsito
6330,2023-08-26,2023-08-30,10.82,Seur,Entregado
6333,2023-07-14,2023-07-17,5.8,MRW,Entregado
6334,2023-01-08,2023-01-12,18.3,MRW,Incidencia
6336,2024-05-09,2024-05-10,10.63,DHL,Entregado
6337,2024-09-22,2024-09-25,11.17,GLS,Incidencia
6339,2023-05-05,2023-05-06,4.79,Correos,Entregado
6340,2024-06-11,2024-06-15,13.25,Seur,Incidencia
6341,2023-09-25,2023-09-26,15.42,MRW,Entregado
6342,2024-10-01,2024-10-04,9.16,MRW,Entregado
6343,2023-08-10,2023-08-14,8.88,Correos,Entregado
6345,2023-05-04,2023-05-05,16.86,GLS,Entregado
6349,2024-12-01,2024-12-03,12.79,GLS,En tránsito
6350,2024-07-10,2024-07-15,13.34,Seur,En tránsito
6351,2023-08-01,2023-08-03,8.54,Correos,Entregado
6352,2024-05-09,2024-05-13,18.75,GLS,Entregado
6353,2024-12-18,2024-12-20,15.96,GLS,Entregado
6355,2024-12-29,2025-01-03,8.7,GLS,Entregado
6356,2023-06-08,2023-06-10,14.15,GLS,Incidencia
6357,2023-05-10,2023-05-12,10.45,Seur,Incidencia
6358,2024-12-16,2024-12-17,17.78,DHL,Incidencia
6359,2023-05-19,2023-05-20,13.45,DHL,Entregado
6361,2024-07-10,2024-07-13,6.39,Seur,Incidencia
6362,2023-07-25,2023-07-30,5.89,Correos,Incidencia
6363,2023-02-07,2023-02-12,19.17,Seur,Entregado
6365,2024-10-08,2024-10-11,16.29,GLS,Entregado
6367,2024-02-29,2024-03-01,11.62,GLS,Entregado
6369,2023-08-06,2023-08-08,4.04,DHL,En tránsito
6371,2023-09-07,2023-09-11,12.2,DHL,Entregado
6373,2024-03-26,2024-03-30,15.9,MRW,Entregado
6374,2024-12-11,2024-12-13,18.39,Correos,Incidencia
6375,2024-09-27,2024-10-02,15.93,DHL,Entregado
6376,2024-02-08,2024-02-12,14.27,MRW,En tránsito
6378,2024-02-02,2024-02-07,4.01,DHL,En tránsito
6381,2023-12-28,2024-01-01,10.76,DHL,Entregado
6382,2024-07-30,2024-08-04,8.95,MRW,Entregado
6383,2024-04-10,2024-04-13,17.06,Correos,Entregado
6384,2023-07-11,2023-07-12,15.0,Correos,Entregado
6385,2024-02-20,2024-02-21,11.67,DHL,Entregado
6386,2023-02-18,2023-02-20,8.45,DHL,Incidencia
6387,2024-07-10,2024-07-13,15.09,MRW,En tránsito
6389,2024-03-20,2024-03-24,19.25,GLS,En tránsito
6390,2023-08-02,2023-08-06,2.66,MRW,Entregado
6391,2024-09-05,2024-09-09,3.76,Seur,Entregado
6392,2023-01-14,2023-01-15,14.24,Seur,Entregado
6393,2023-10-11,2023-10-14,13.22,DHL,Entregado
6394,2024-07-26,2024-07-27,4.44,Seur,En tránsito
6395,2024-03-24,2024-03-28,15.02,DHL,En tránsito
6396,2024-02-07,2024-02-12,15.71,MRW,Entregado
6397,2024-12-14,2024-12-19,12.4,GLS,Entregado
6398,2024-01-14,2024-01-15,10.76,Seur,Entregado
6400,2023-09-18,2023-09-22,7.19,MRW,En tránsito
6402,2024-05-09,2024-05-12,3.22,DHL,Incidencia
6404,2023-02-19,2023-02-23,15.97,Correos,Entregado
6405,2024-01-20,2024-01-22,6.32,DHL,Entregado
6406,2024-10-23,2024-10-26,17.4,GLS,Incidencia
6409,2023-07-18,2023-07-19,15.04,GLS,Entregado
6413,2024-03-08,2024-03-09,12.91,Correos,En tránsito
6414,2023-01-05,2023-01-08,6.56,GLS,Entregado
6417,2024-12-15,2024-12-18,3.19,Seur,Entregado
6418,2023-06-29,2023-07-04,18.02,GLS,Incidencia
6420,2024-12-31,2025-01-04,5.1,GLS,Entregado
6422,2023-12-08,2023-12-11,15.08,GLS,Incidencia
6423,2023-08-23,2023-08-26,19.37,MRW,Entregado
6426,2024-12-19,2024-12-23,13.02,Seur,Entregado
6427,2023-03-10,2023-03-11,15.64,Correos,Entregado
6428,2023-03-29,2023-04-02,19.04,Seur,Entregado
6429,2023-03-12,2023-03-16,8.09,Correos,Entregado
6430,2023-12-14,2023-12-19,11.9,DHL,Entregado
6431,2024-02-22,2024-02-26,17.35,Correos,Entregado
6432,2024-02-08,2024-02-11,13.63,Seur,Entregado
6433,2023-02-10,2023-02-12,13.05,Correos,Entregado
6434,2024-08-16,2024-08-20,8.96,DHL,Entregado
6437,2023-11-10,2023-11-12,10.89,DHL,Entregado
6438,2023-12-24,2023-12-25,19.88,MRW,En tránsito
6439,2024-09-19,2024-09-22,16.12,GLS,Entregado
6440,2023-03-31,2023-04-01,7.26,DHL,Incidencia
6441,2024-09-21,2024-09-26,12.82,MRW,Entregado
6442,2024-05-27,2024-05-30,5.81,Correos,Entregado
6443,2024-04-27,2024-05-02,3.31,DHL,Entregado
6444,2024-07-08,2024-07-13,16.22,DHL,Entregado
6445,2023-12-19,2023-12-24,18.79,MRW,En tránsito
6446,2023-11-21,2023-11-23,16.89,Correos,Entregado
6447,2024-01-28,2024-02-01,16.02,Correos,Entregado
6448,2023-07-11,2023-07-15,6.83,DHL,Entregado
6449,2024-02-23,2024-02-27,10.49,MRW,Entregado
6450,2023-02-11,2023-02-12,13.87,Seur,En tránsito
6452,2023-09-01,2023-09-06,7.34,Correos,Entregado
6453,2023-04-16,2023-04-18,7.44,MRW,En tránsito
6454,2023-04-10,2023-04-14,16.04,Seur,En tránsito
6455,2023-03-10,2023-03-12,14.83,MRW,Entregado
6457,2023-07-26,2023-07-31,3.3,Seur,En tránsito
6459,2024-03-23,2024-03-28,12.18,MRW,Entregado
6461,2023-07-11,2023-07-15,7.08,DHL,En tránsito
6462,2024-03-01,2024-03-03,6.94,DHL,Incidencia
6464,2024-06-03,2024-06-04,12.57,Seur,Incidencia
6465,2024-02-03,2024-02-08,5.88,MRW,Entregado
6466,2024-01-09,2024-01-13,15.5,GLS,Entregado
6467,2023-06-01,2023-06-03,18.11,MRW,Entregado
6469,2024-08-09,2024-08-13,14.26,DHL,Entregado
6471,2024-12-28,2025-01-02,17.25,Correos,Entregado
6472,2023-10-28,2023-10-29,15.34,GLS,Entregado
6474,2024-09-30,2024-10-02,4.61,GLS,Entregado
6475,2023-07-11,2023-07-15,12.23,Correos,Entregado
6477,2023-01-04,2023-01-08,4.94,MRW,En tránsito
6478,2024-03-26,2024-03-27,5.57,GLS,En tránsito
6479,2024-04-19,2024-04-23,18.91,Seur,En tránsito
6480,2024-10-05,2024-10-06,6.97,GLS,Entregado
6481,2023-08-22,2023-08-24,4.41,Seur,Incidencia
6482,2024-04-18,2024-04-21,13.66,MRW,Incidencia
6483,2023-09-23,2023-09-25,16.41,MRW,En tránsito
6485,2023-11-30,2023-12-04,6.36,DHL,Entregado
6489,2023-02-26,2023-02-27,12.89,DHL,Incidencia
6490,2024-01-04,2024-01-06,12.32,Seur,Incidencia
6494,2023-01-19,2023-01-22,15.56,GLS,Entregado
6495,2023-09-27,2023-10-02,12.35,DHL,Entregado
6497,2024-08-10,2024-08-11,13.21,MRW,Entregado
6498,2024-07-04,2024-07-06,4.6,Seur,Entregado
6500,2023-11-17,2023-11-18,3.01,Seur,Incidencia
6501,2024-09-21,2024-09-23,10.91,MRW,Incidencia
6503,2023-10-01,2023-10-04,7.9,DHL,Incidencia
6504,2024-09-20,2024-09-21,12.69,Seur,Entregado
6506,2023-09-30,2023-10-03,10.04,GLS,Incidencia
6507,2023-01-31,2023-02-01,13.72,DHL,Entregado
6508,2024-07-01,2024-07-03,3.0,MRW,En tránsito
6509,2024-11-07,2024-11-10,3.51,GLS,Incidencia
6511,2024-07-09,2024-07-12,6.34,Seur,Incidencia
6513,2024-09-02,2024-09-06,17.15,Seur,Entregado
6514,2023-07-07,2023-07-09,5.44,GLS,Entregado
6515,2024-02-05,2024-02-09,17.79,Correos,Entregado
6516,2023-01-12,2023-01-15,7.99,Seur,En tránsito
6517,2023-09-02,2023-09-07,14.56,MRW,Entregado
6518,2023-04-10,2023-04-14,10.8,MRW,Entregado
6519,2024-06-18,2024-06-19,11.56,Seur,Entregado
6521,2023-11-27,2023-11-28,13.26,DHL,En tránsito
6522,2023-05-22,2023-05-24,6.51,DHL,Entregado
6523,2023-12-21,2023-12-23,12.42,Correos,Entregado
6524,2023-02-26,2023-02-28,4.57,MRW,En tránsito
6525,2024-04-28,2024-05-01,5.83,Correos,En tránsito
6526,2023-03-21,2023-03-24,9.45,Correos,En tránsito
6528,2023-11-02,2023-11-06,5.95,DHL,Entregado
6530,2023-03-27,2023-04-01,15.99,GLS,Entregado
6531,2023-10-21,2023-10-25,17.09,GLS,Incidencia
6533,2023-06-15,2023-06-16,14.97,Seur,En tránsito
6534,2024-09-11,2024-09-13,12.12,DHL,Incidencia
6535,2024-07-27,2024-07-28,5.94,MRW,Entregado
6539,2023-07-29,2023-08-02,2.98,DHL,En tránsito
6540,2024-10-04,2024-10-08,17.4,MRW,Incidencia
6541,2023-10-10,2023-10-15,7.34,GLS,Entregado
6542,2024-09-14,2024-09-19,9.83,Seur,Entregado
6543,2023-11-19,2023-11-23,19.61,Seur,Incidencia
6548,2024-09-21,2024-09-22,16.73,MRW,Entregado
6549,2023-09-16,2023-09-21,2.96,GLS,Entregado
6553,2023-02-28,2023-03-03,11.54,GLS,En tránsito
6554,2024-12-02,2024-12-05,3.75,GLS,Incidencia
6555,2024-02-03,2024-02-07,7.93,MRW,Incidencia
6556,2023-02-13,2023-02-16,5.32,Seur,Entregado
6557,2024-06-07,2024-06-11,6.89,DHL,Entregado
6558,2023-11-17,2023-11-22,16.94,GLS,Entregado
6559,2023-11-02,2023-11-04,8.35,Correos,Incidencia
6560,2023-08-10,2023-08-13,13.33,MRW,Entregado
6561,2023-06-25,2023-06-30,18.27,Seur,Entregado
6562,2023-04-19,2023-04-22,3.66,Correos,Entregado
6563,2023-05-21,2023-05-25,6.74,MRW,Entregado
6565,2024-02-15,2024-02-17,14.65,Correos,Entregado
6567,2023-11-25,2023-11-27,12.42,Seur,Entregado
6569,2024-10-29,2024-10-30,7.52,GLS,Entregado
6570,2024-06-13,2024-06-14,13.93,MRW,Incidencia
6571,2024-04-24,2024-04-28,5.63,DHL,Incidencia
6574,2024-09-24,2024-09-28,3.16,MRW,Incidencia
6575,2023-02-02,2023-02-04,6.54,MRW,Entregado
6576,2023-12-04,2023-12-05,13.19,GLS,Entregado
6578,2023-08-10,2023-08-14,3.99,Correos,Incidencia
6581,2023-02-11,2023-02-12,9.75,DHL,Entregado
6582,2024-08-22,2024-08-26,17.52,DHL,En tránsito
6583,2024-02-09,2024-02-14,18.01,Correos,Entregado
6584,2023-05-13,2023-05-15,14.27,Correos,Entregado
6585,2024-08-18,2024-08-19,7.91,Correos,Entregado
6588,2024-11-01,2024-11-03,4.76,MRW,En tránsito
6589,2024-12-15,2024-12-20,10.89,Seur,Entregado
6591,2023-08-24,2023-08-25,15.87,Seur,Incidencia
6595,2024-02-02,2024-02-03,7.56,DHL,Entregado
6601,2023-10-14,2023-10-15,9.25,Seur,Incidencia
6604,2024-01-11,2024-01-13,6.77,DHL,En tránsito
6605,2024-05-21,2024-05-23,5.76,MRW,En tránsito
6606,2024-11-20,2024-11-25,18.52,Seur,Incidencia
6608,2023-01-28,2023-01-31,15.64,DHL,En tránsito
6610,2023-05-29,2023-05-31,13.49,DHL,Entregado
6611,2024-11-26,2024-11-30,13.57,MRW,En tránsito
6613,2024-05-25,2024-05-28,12.67,GLS,Entregado
6614,2023-01-19,2023-01-24,8.48,Correos,Entregado
6615,2023-06-17,2023-06-20,19.9,Seur,Entregado
6616,2023-04-30,2023-05-04,3.0,GLS,En tránsito
6617,2023-12-02,2023-12-03,11.79,MRW,En tránsito
6618,2024-10-15,2024-10-18,4.06,MRW,Incidencia
6621,2023-02-21,2023-02-25,19.61,GLS,Entregado
6622,2023-08-13,2023-08-16,11.32,DHL,Entregado
6623,2023-09-10,2023-09-11,7.4,DHL,Incidencia
6624,2023-08-02,2023-08-06,8.26,Correos,Entregado
6625,2024-04-22,2024-04-26,12.67,Seur,Entregado
6627,2023-12-21,2023-12-24,11.1,Seur,Entregado
6628,2024-06-23,2024-06-24,11.77,Seur,En tránsito
6631,2023-02-01,2023-02-02,3.38,DHL,Entregado
6632,2024-07-01,2024-07-05,10.69,Seur,En tránsito
6633,2024-08-11,2024-08-15,9.07,DHL,En tránsito
6637,2023-03-16,2023-03-20,13.04,GLS,En tránsito
6639,2024-02-07,2024-02-12,14.67,MRW,Entregado
6642,2024-09-06,2024-09-09,14.55,DHL,En tránsito
6643,2024-11-13,2024-11-18,5.84,Correos,Entregado
6645,2024-02-09,2024-02-11,12.7,GLS,Entregado
6646,2024-06-01,2024-06-05,15.3,GLS,Entregado
6647,2023-07-30,2023-08-02,6.26,Correos,Entregado
6649,2023-05-19,2023-05-24,16.01,MRW,En tránsito
6650,2023-12-09,2023-12-11,16.99,MRW,Entregado
6651,2023-05-17,2023-05-22,13.05,Seur,Entregado
6652,2024-02-09,2024-02-14,11.29,Seur,Incidencia
6653,2024-11-10,2024-11-14,16.48,DHL,Entregado
